id,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
3.970482457995578e+18,14103116,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0bcbfdfe,7fdd04d2,1,0,23137,320,50,2664,0,35,100084,51
2.390165737353621e+18,14103113,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b83fa2a1,04f5b394,1,0,23137,320,50,2664,0,35,-1,51
1.4819925782217552e+19,14103116,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,4ceb2e0b,1,0,23137,320,50,2664,0,35,-1,51
5.4032063188393e+18,14103110,1005,0,85f751fd,c4e18dd6,50e219e0,964f245f,d9b5648e,0f2161f8,a99f214a,66d8f183,f4fffcd0,1,0,20984,320,50,2371,0,559,-1,46
1.6672639397238055e+19,14103106,1005,0,85f751fd,c4e18dd6,50e219e0,3aa4245a,2347f47a,f95efa07,a99f214a,05137d66,18a6bd40,1,2,380,320,50,112,3,1319,-1,15
1.451711063206979e+19,14103115,1005,0,2328ee8e,7804dea6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af62faf4,3bb1ddd7,1,0,23369,320,50,2680,3,815,100156,42
7.766729618585383e+18,14103106,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3685b166,36d749e5,1,0,23141,320,50,2664,0,35,-1,51
1.1491046930814706e+19,14103106,1005,0,85f751fd,c4e18dd6,50e219e0,3bfa19cb,2347f47a,0f2161f8,53aa773f,b9734969,1ccc7835,1,0,24104,320,50,2763,3,35,-1,13
1.3755801260688306e+19,14103121,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a562f2e3,1f0bc64f,1,0,22104,320,50,2545,0,431,-1,221
6.511861442458051e+18,14103102,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0f775e8d,d6184cd8,1,0,23722,320,50,2716,3,47,-1,23
1.060641593484354e+17,14103118,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ff1c4f79,23885c9e,1,0,23563,320,50,2701,0,35,-1,51
1.5226458376349809e+19,14103114,1005,0,85f751fd,c4e18dd6,50e219e0,95b5e741,c6824def,cef3e649,a99f214a,15d9f1b9,779d90c2,1,0,24199,320,50,2778,0,35,100111,79
1.2312868978013837e+19,14103114,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,5261c022,46a5718e,d787e91b,1,0,17017,320,50,1873,3,39,-1,23
8.44191682854631e+18,14103107,1005,0,1c3a1b95,2d235ae0,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d3981adf,7abbbd5c,1,0,24132,320,50,2768,1,33,-1,71
3.204242519584677e+18,14103112,1005,0,7aec40a2,f415c8a8,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,146537b5,c6263d8a,1,0,24151,300,250,2772,3,39,-1,23
5.726058472842262e+18,14103112,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,60007c26,744ae245,1,0,23161,320,50,2667,0,39,-1,221
1.3262328478684146e+19,14103104,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,f40ed8df,1ccc7835,1,0,23161,320,50,2667,0,39,-1,221
5.132100987252223e+18,14103104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9da5d856,be87996b,1,2,22254,320,50,2545,0,431,100084,221
1.329489955585412e+19,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,1b7cf7d0,2107dce1,5db079b5,1,2,20633,320,50,2374,3,39,-1,23
5.152049733863226e+18,14103113,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ac59b6b1,44801bc1,1,0,22261,320,50,2545,0,431,-1,221
9.053413411656596e+18,14103110,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4e4987fc,3b00e4a3,1,0,21893,320,50,2526,0,167,100081,221
2.420882293751858e+17,14103109,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,816901bc,43836a96,1,0,24143,320,50,2770,2,35,-1,23
1.3999001308486961e+19,14103106,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,22f66ebb,d787e91b,1,0,22261,320,50,2545,0,431,-1,221
1.1358082991900305e+19,14103104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a58bc3ed,a0f5f879,1,0,23141,320,50,2664,0,35,100083,51
1.8360424034837672e+19,14103121,1005,0,78d60190,1b32ed33,70fb0e29,ecad2386,7801e8d9,07d7df22,a99f214a,4ba45488,d57111ae,1,2,22196,320,50,2556,3,167,100199,23
1.6293287723920804e+19,14103116,1005,0,85f751fd,c4e18dd6,50e219e0,f9e3d7ec,ae637522,09481d60,a99f214a,4c57f579,2b127119,1,2,20282,728,90,2325,3,801,-1,42
6.502540895455417e+18,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a0511687,711ee120,1,0,22257,320,50,2545,0,431,-1,221
1.5523910691183198e+19,14103114,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,aa3611c4,d31a172e,1,3,23737,320,50,2676,0,299,100176,221
1.3480673150315463e+19,14103117,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,b6cb3fa0,7abbbd5c,1,0,23726,320,50,2717,2,47,100233,23
3.835146999788309e+18,14103114,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f448475,779d90c2,1,0,23137,320,50,2664,0,35,100084,51
1.447248702760932e+18,14103111,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,36b509f5,1f0bc64f,1,0,17654,300,250,1994,2,39,100083,33
1.7220776748356861e+18,14103102,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,c2776a5b,e1eae715,1,2,22920,320,50,2649,0,39,-1,204
4.732665002982132e+18,14103110,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,497baee6,62062c1e,1,0,24289,320,50,2785,2,35,-1,52
6.073566976006551e+18,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,6d4d1162,3f45806c,c9e27f06,1,0,23798,320,50,2725,3,1831,-1,171
4.175433245023011e+17,14103122,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,687b5b64,04f5b394,1,0,24084,320,50,2761,2,35,100148,13
7.078961788638647e+18,14103116,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a3ca9921,d787e91b,1,0,22254,320,50,2545,0,431,100084,221
7.018983283769498e+18,14103116,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,369b7593,0a1a7ea9,570d21dc,1,0,22813,320,50,2647,2,39,100148,23
1.5320115671791094e+19,14103123,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,755696d2,36b67a2a,1,0,24132,320,50,2768,1,175,100191,71
5.148212742592669e+18,14103108,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0c7086c9,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
1.6535075875557612e+19,14103121,1002,0,a7ce52cc,4f58016d,50e219e0,ecad2386,7801e8d9,07d7df22,0267b15b,b8f92038,7e6190f3,0,0,20170,300,50,2312,0,167,100081,16
6.209383421490926e+17,14103121,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4b59f5be,4ea23a13,1,0,22104,320,50,2545,0,431,-1,221
3.237355146423693e+18,14103113,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,1b858a16,b214ea7f,84ebbcd4,1,0,20632,320,50,2374,3,39,-1,23
8.169963430910281e+17,14103115,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4898463c,158e4944,1,0,23137,320,50,2664,0,35,100084,51
1.6392674202685436e+19,14103118,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,5db079b5,1,2,22104,320,50,2545,0,431,-1,221
1.5039907422125545e+19,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ec551d2f,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
1.3728325563009855e+19,14103116,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,05109ed6,81b42528,1,0,22261,320,50,2545,0,431,-1,221
1.4548616861642453e+19,14103109,1005,0,85f751fd,c4e18dd6,50e219e0,8ca81cbe,7801e8d9,dc97ec06,550bfcee,c2308d86,1f0bc64f,1,3,24158,320,50,2774,2,35,-1,23
1.1425407810084338e+19,14103115,1005,1,85f751fd,c4e18dd6,50e219e0,3535abd0,ae637522,0f2161f8,a99f214a,b03466d1,36b67a2a,1,0,24303,320,50,2788,3,295,100200,240
9.160372836192323e+18,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e35ad67e,f39b265e,1,0,24292,320,50,2786,0,35,100083,51
8.990817604318264e+18,14103110,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a4a61e39,779d90c2,1,0,24142,320,50,2770,2,39,-1,23
4.928544939474558e+18,14103112,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4f387ea4,d787e91b,1,0,23137,320,50,2664,0,35,-1,51
3.1331969987526395e+18,14103109,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,06f637e6,744ae245,1,0,24141,300,250,2770,2,35,100106,23
3.3635054664010976e+17,14103102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0489ce3f,8a4875bd,1,0,23762,320,50,2724,0,291,-1,253
6.235551615960548e+18,14103110,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,4e243e95,36b67a2a,1,0,24132,320,50,2768,1,167,100193,71
1.0674288122488906e+19,14103109,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fd165132,3bd9e8e7,1,0,23141,320,50,2664,0,35,-1,51
1.75366005044262e+19,14103117,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3b27a563,794346bd,1,2,22261,320,50,2545,0,431,-1,221
1.454816975987458e+19,14103117,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e54c1344,d787e91b,1,0,22261,320,50,2545,0,431,-1,221
3.650382335854974e+18,14103107,1005,0,2c5c874d,9d54950b,e787de0e,ecad2386,7801e8d9,07d7df22,a99f214a,d3981adf,7abbbd5c,1,0,24132,320,50,2768,1,33,-1,71
1.1178621350689997e+19,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,43fb3dc4,b6443086,1,0,23139,320,50,2664,0,35,100084,51
7.0935138693005e+18,14103106,1005,1,c4e8210a,da7620e6,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b83329fa,d787e91b,1,0,22813,320,50,2647,2,39,100148,23
1.7655028458230798e+19,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,391cb51a,1f0bc64f,1,0,20108,320,50,2299,2,1327,-1,52
5.451138094117992e+18,14103112,1005,0,94cf57e6,8a114977,42a36e14,ecad2386,7801e8d9,07d7df22,a99f214a,f602fb0b,9f8d0424,1,0,24225,320,480,2782,3,35,100079,23
1.9845623924329943e+18,14103114,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,063a8065,0ff80b9d,1,0,23137,320,50,2664,0,35,100083,51
1.0984636614921726e+19,14103108,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,0d92a215,3db9fde9,1,0,23160,320,50,2667,0,39,-1,221
5.804854788197234e+18,14103114,1005,1,f0ee33c5,9cf7de2f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,17ed5bdc,76dc4769,1,0,17894,320,50,2039,2,39,-1,32
1.8313092291135533e+19,14103108,1005,0,686546d3,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,065b87a9,2891f384,1,0,24099,320,50,2763,3,35,100188,13
8.406964362212645e+18,14103110,1012,3,8ab5bdcf,db11867b,c0dd3be3,ecad2386,7801e8d9,07d7df22,a99f214a,c0bf8b62,d4897fef,1,0,24068,320,50,2759,1,35,-1,251
1.3885147193149512e+18,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,26cd380c,2ea4f8ba,1,0,21611,320,50,2480,3,299,100111,61
1.2099509137900771e+19,14103119,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a22cbf10,bb41184e,be6db1d7,1,0,24094,320,50,2761,2,35,100188,13
1.2045294937571402e+19,14103116,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,01d35d5e,0bcabeaf,1,3,23849,320,50,2732,1,161,100193,71
1.7147683254514704e+19,14103120,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,95995d3e,5db079b5,1,2,22104,320,50,2545,0,431,100084,221
1.450843179995392e+19,14103104,1002,0,2004e0e6,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,50214e15,b6a26454,12edfe21,0,0,21789,320,50,2512,2,291,-1,52
1.1779640841891817e+19,14103120,1010,1,85f751fd,c4e18dd6,50e219e0,495d447f,7801e8d9,0f2161f8,f8c082c0,1e1878c5,f07e20f8,4,3,16011,320,50,1769,0,673,-1,101
8.618564104430327e+18,14103106,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,548282ac,07bb0685,1,0,22681,320,50,2528,0,167,100074,221
4.4098238714396887e+18,14103112,1005,0,90650879,9449e4e4,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b934046e,4557228f,1,0,13780,320,50,1447,2,47,100081,13
3.9669987083767946e+18,14103114,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c1d591e8,7b7ca585,1,0,22624,320,50,2374,3,39,100148,23
1.1525745139634385e+19,14103113,1005,0,85f751fd,c4e18dd6,50e219e0,cb06b587,2347f47a,0f2161f8,a99f214a,14bc2c37,5347522c,1,2,24198,320,50,2778,0,35,100111,79
1.1478564906977843e+19,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,cace156a,ecb851b2,1,3,23739,320,50,2676,0,299,100176,221
1.6527044123851807e+19,14103109,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4b1c2848,d787e91b,1,0,23139,320,50,2664,0,35,100084,51
9.545501240888214e+18,14103106,1005,0,1c3a1b95,2d235ae0,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,96b5bd63,e4a6a646,1,0,24107,320,50,2764,1,33,-1,71
6.610237201613348e+18,14103112,1005,1,b8eae5f9,1e334bd3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b77d27f3,9bf61ad2,1,0,19772,320,50,2227,0,935,100077,48
9.348094943463934e+18,14103105,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,911e6e6e,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
1.4892521460375198e+19,14103116,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7ea8515f,8a4875bd,1,0,21893,320,50,2526,0,167,100081,221
2.959233703315418e+18,14103106,1002,0,05c65e53,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,917689f1,8c656333,a82e3f68,0,0,21789,320,50,2512,2,291,-1,52
5.050490544125063e+18,14103115,1005,0,85f751fd,c4e18dd6,50e219e0,d44c074c,ae637522,cef3e649,a99f214a,45f5ae34,0bcabeaf,1,3,23742,320,50,2721,1,163,100189,71
1.1000510646518246e+18,14103113,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,3b301620,a5bce124,1,3,23738,320,50,2676,0,299,100176,221
1.1281816102418882e+17,14103109,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,567009fd,bfd7a0e2,f558fae4,1,0,23635,320,50,2708,2,39,-1,23
1.13323111576704e+19,14103105,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e35ad67e,8d96a23d,1,2,15708,320,50,1722,0,35,100083,79
1.3269229725683962e+19,14103115,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7feb1fcb,36d749e5,1,0,23137,320,50,2664,0,35,-1,51
1.4997890706002296e+18,14103111,1005,1,f61eaaae,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,db6e3f37,779d90c2,1,0,24125,320,50,2767,0,35,-1,79
9.641139501289683e+18,14103119,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,4b8d9fda,981edffc,1,3,23849,320,50,2732,1,161,100193,71
8.398613025300745e+18,14103108,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,698cce6a,76dc4769,1,0,22676,320,50,2616,0,35,-1,51
9.26681054088493e+18,14103115,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,be0a70b1,16954458,1,0,23137,320,50,2664,0,35,100084,51
1.5700469991921777e+19,14103123,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7065b864,5096d134,1,0,22261,320,50,2545,0,431,100084,221
1.1785954788428827e+19,14103118,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,a40d4371,36b67a2a,1,0,24304,320,50,2788,3,295,100199,240
4.781041153250203e+18,14103121,1005,0,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8744d6d0,a0f5f879,1,0,24084,320,50,2761,2,35,-1,13
3.557776450364789e+18,14103120,1007,0,85f751fd,c4e18dd6,50e219e0,8311368f,1dc9b529,0f2161f8,9a8df4b3,423c98b3,45647e59,1,5,24303,320,50,2788,3,295,100194,240
6.905220567213926e+18,14103115,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c9ca1f68,4ea23a13,1,0,23137,320,50,2664,0,35,-1,51
1.0890769081907945e+19,14103119,1010,1,85f751fd,c4e18dd6,50e219e0,42dcacf7,7801e8d9,cef3e649,670fb971,dee9e0a9,158e4944,4,3,21330,320,50,2454,3,161,-1,91
1.1542905945585574e+19,14103106,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,daee4977,779d90c2,1,0,23728,320,50,2717,2,47,-1,23
1.5687475896399378e+19,14103123,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ff1c4f79,158e4944,1,0,22254,320,50,2545,0,431,-1,221
1.633409973420256e+19,14103108,1012,0,5a51436e,e2b020ce,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,703e0bf3,260bcecc,1,0,23717,320,50,2715,2,35,100217,90
1.8590196442341059e+18,14103112,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,43fb3dc4,e9b8d8d7,1,0,24290,320,50,2786,0,35,100084,51
1.7011779897628471e+19,14103112,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0681ff97,507b1b8b,1,0,24152,320,50,2772,3,39,-1,23
4.1768779985328696e+18,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,387bdb33,2347f47a,0f2161f8,2d6bb5d6,11508d40,5db079b5,1,2,24046,320,50,2754,0,35,-1,246
4.735592055514286e+18,14103110,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4337cd71,a25f5408,1,0,23137,320,50,2664,0,35,100084,51
1.5088470778783447e+19,14103114,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8ed26543,8a4875bd,1,0,21893,320,50,2526,0,167,100077,221
1.2477966202745563e+19,14103105,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,58ac8b4f,796c88c9,1,0,20006,320,50,2283,0,163,100076,95
1.3978600845924588e+19,14103111,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,486720c6,46d98882,1,0,24214,320,50,2780,2,35,100077,23
1.783896206459733e+19,14103115,1005,0,85f751fd,c4e18dd6,50e219e0,d2e094d4,2347f47a,cef3e649,af5b7880,b2ff1fda,c3825bbb,1,3,24222,300,250,2781,3,35,100075,23
1.7742991690881544e+19,14103118,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,0eb711ec,1,0,22254,320,50,2545,0,431,-1,221
1.7592860382133516e+19,14103112,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,6dda4bb6,18f88d6a,1,0,24155,320,50,2772,3,39,-1,23
1.7805652227882203e+19,14103114,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,122f3ea1,1f0bc64f,1,0,23137,320,50,2664,0,35,-1,51
6.904491374325746e+17,14103109,1010,1,85f751fd,c4e18dd6,50e219e0,a607e6a7,7801e8d9,0f2161f8,ae61d917,49483d9f,dbaf43e3,4,0,24155,320,50,2772,3,35,-1,23
1.0641916590443913e+19,14103116,1005,0,7eff1169,77c8e77d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bed6ea15,5096d134,1,0,24136,320,50,2769,0,35,-1,79
1.3710407197863557e+19,14103120,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,623186c3,a0f5f879,1,0,22261,320,50,2545,0,431,100084,221
1.4400416551999642e+18,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,f39b265e,1,0,23137,320,50,2664,0,35,-1,51
1.5828976946691791e+18,14103115,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,6332421a,1,0,23137,320,50,2664,0,35,-1,51
1.6431706702191122e+19,14103111,1005,0,c1fcc9a1,422b8953,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,d8ab49eb,fbec56bc,1,0,24152,320,50,2772,3,39,100083,23
1.1327508977066504e+19,14103106,1005,0,85f751fd,c4e18dd6,50e219e0,44498c6c,d9b5648e,4ce2e9fc,a99f214a,1980b419,22fb7d04,1,0,24107,320,50,2764,1,33,100189,71
3.6659071827213446e+17,14103112,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,03933db6,e9b8d8d7,1,0,23137,320,50,2664,0,35,-1,51
2.794569956961721e+18,14103112,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,56287935,3bd9e8e7,1,0,23137,320,50,2664,0,35,100083,51
6.18581658909304e+18,14103107,1005,0,2c5c874d,9d54950b,e787de0e,ecad2386,7801e8d9,07d7df22,a99f214a,ea3efb6c,5db079b5,1,2,24132,320,50,2768,1,33,100189,71
1.7105930428482408e+19,14103106,1005,0,85f751fd,c4e18dd6,50e219e0,82a4d1ff,2347f47a,0f2161f8,a99f214a,693bff3e,d787e91b,1,0,6393,320,50,547,3,47,-1,23
1.0519234577373673e+19,14103112,1005,1,85f751fd,c4e18dd6,50e219e0,1dc72b4d,2347f47a,0f2161f8,635bab2a,a2fa67c3,945dd5c4,1,0,22639,300,50,2060,3,39,-1,23
1.3542278310641272e+18,14103105,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,53374a96,c464aa46,1,0,23722,320,50,2716,3,47,-1,23
1.231747583857669e+19,14103116,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,f6f15ef7,1f0bc64f,1,2,23221,320,50,2676,0,299,100176,221
1.003169419224108e+19,14103117,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e137380b,d787e91b,1,0,22257,320,50,2545,0,431,-1,221
6.541167715851189e+18,14103112,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,7b835072,a62469f7,6f21a189,1,0,17017,320,50,1873,3,39,100050,23
1.0890840459275196e+19,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,43a74088,fb007d6f,1,0,23137,320,50,2664,0,35,100084,51
1.79724463948996e+19,14103106,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,4254c3ca,36b67a2a,1,0,24107,320,50,2764,1,33,100190,71
4.608795970001682e+18,14103114,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,04103604,49ea3580,1,0,23137,320,50,2664,0,35,100083,51
1.2862496351884614e+19,14103114,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,de5ef758,35e87701,1,0,24343,320,50,2793,3,41,100075,240
4.646174776463343e+18,14103106,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a4aa2e90,4ea23a13,1,0,22261,320,50,2545,0,431,100084,221
3.354155229653678e+18,14103112,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,44df003c,981edffc,1,3,21189,320,50,2424,1,175,100189,71
1.7940391610339664e+19,14103111,1005,0,02d5151c,64778742,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1c78a5bd,13472f46,1,0,24180,320,50,2777,0,35,100105,79
1.3185480790481375e+19,14103113,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4b90e303,dab823eb,1,0,23137,320,50,2664,0,35,100084,51
1.7971994217977954e+19,14103116,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7c77e66d,b72d1c6e,1,0,19772,320,50,2227,0,935,100076,48
